# Solver information
# Time        	alpha.water_solver	alpha.water_initial	alpha.water_final	alpha.water_iters	alpha.water_converged	k_solver      	k_initial     	k_final       	k_iters       	k_converged   	p_rgh_solver  	p_rgh_initial 	p_rgh_final   	p_rgh_iters   	p_rgh_converged	omega_solver  	omega_initial 	omega_final   	omega_iters   	omega_converged
0.230028      	smoothSolver	5.946220e-04	3.084300e-09	4	true	smoothSolver	1.358630e-03	5.883170e-05	1	true	GAMG	5.538770e-05	1.892780e-07	3	true	smoothSolver	7.853570e-05	3.119760e-06	1	true
0.232944      	smoothSolver	6.017960e-04	3.306430e-09	4	true	smoothSolver	1.369460e-03	6.007750e-05	1	true	GAMG	5.484630e-05	1.858630e-07	3	true	smoothSolver	7.928980e-05	3.167590e-06	1	true
0.235976      	smoothSolver	6.259160e-04	4.161980e-09	4	true	smoothSolver	1.423350e-03	6.527620e-05	1	true	GAMG	5.673740e-05	1.940220e-07	3	true	smoothSolver	8.226840e-05	3.402930e-06	1	true
0.239133      	smoothSolver	6.520850e-04	5.285280e-09	4	true	smoothSolver	1.486520e-03	7.123020e-05	1	true	GAMG	5.801380e-05	2.026910e-07	3	true	smoothSolver	8.576340e-05	3.660630e-06	1	true
0.242277      	smoothSolver	6.498330e-04	5.162020e-09	4	true	smoothSolver	1.481200e-03	7.040290e-05	1	true	GAMG	5.579020e-05	1.996380e-07	3	true	smoothSolver	8.538590e-05	3.600750e-06	1	true
0.245053      	smoothSolver	5.739060e-04	2.454950e-09	4	true	smoothSolver	1.304150e-03	5.302040e-05	1	true	GAMG	5.594760e-05	2.009720e-07	3	true	smoothSolver	7.512320e-05	2.743840e-06	1	true
0.247545      	smoothSolver	5.149200e-04	1.274680e-09	4	true	smoothSolver	1.171050e-03	4.146010e-05	1	true	GAMG	5.624610e-05	1.909200e-07	3	true	smoothSolver	6.737820e-05	2.187240e-06	1	true
0.250281      	smoothSolver	5.648790e-04	2.239090e-09	4	true	smoothSolver	1.287380e-03	5.125480e-05	1	true	GAMG	5.300870e-05	1.861940e-07	3	true	smoothSolver	7.392930e-05	2.655540e-06	1	true
0.253099      	smoothSolver	5.816870e-04	2.680520e-09	4	true	smoothSolver	1.324520e-03	5.475430e-05	1	true	GAMG	5.202990e-05	1.833860e-07	3	true	smoothSolver	7.620560e-05	2.826170e-06	1	true
0.255564      	smoothSolver	5.086740e-04	1.185610e-09	4	true	smoothSolver	1.159100e-03	4.040530e-05	1	true	GAMG	5.544990e-05	1.962460e-07	3	true	smoothSolver	6.650950e-05	2.126470e-06	1	true
0.25765       	smoothSolver	4.301060e-04	8.978780e-09	3	true	smoothSolver	9.827880e-04	2.754900e-05	1	true	GAMG	5.851460e-05	1.988220e-07	3	true	smoothSolver	5.619070e-05	1.469720e-06	1	true
