# Solver information
# Time        	alpha.water_solver	alpha.water_initial	alpha.water_final	alpha.water_iters	alpha.water_converged	k_solver      	k_initial     	k_final       	k_iters       	k_converged   	p_rgh_solver  	p_rgh_initial 	p_rgh_final   	p_rgh_iters   	p_rgh_converged	omega_solver  	omega_initial 	omega_final   	omega_iters   	omega_converged
0.422601      	smoothSolver	9.931840e-04	2.357300e-09	4	true	smoothSolver	2.524760e-02	3.017070e-04	1	true	GAMG	1.893600e-03	1.284820e-05	2	true	smoothSolver	2.706020e-04	2.507200e-06	1	true
0.427476      	smoothSolver	1.010530e-03	2.506610e-09	4	true	smoothSolver	2.617140e-02	3.383960e-04	1	true	GAMG	1.907600e-03	1.313510e-05	2	true	smoothSolver	2.803710e-04	2.745550e-06	1	true
0.431702      	smoothSolver	8.774750e-04	9.472180e-10	4	true	smoothSolver	2.324590e-02	2.533060e-04	1	true	GAMG	1.711410e-03	1.171710e-05	2	true	smoothSolver	2.466370e-04	1.957380e-06	1	true
0.436646      	smoothSolver	1.026230e-03	2.739830e-09	4	true	smoothSolver	2.812280e-02	4.107530e-04	1	true	GAMG	1.924400e-03	1.331180e-05	2	true	smoothSolver	2.958650e-04	3.111970e-06	1	true
0.442393      	smoothSolver	1.193940e-03	8.140100e-09	4	true	smoothSolver	3.358810e-02	6.479350e-04	1	true	GAMG	2.174980e-03	1.505450e-05	2	true	smoothSolver	3.537180e-04	4.940230e-06	1	true
0.448886      	smoothSolver	1.352190e-03	8.608330e-10	5	true	smoothSolver	3.875820e-02	9.046260e-04	1	true	GAMG	2.347330e-03	1.628280e-05	2	true	smoothSolver	4.112420e-04	7.202670e-06	1	true
0.456168      	smoothSolver	1.525110e-03	2.222860e-09	5	true	smoothSolver	4.444800e-02	1.271030e-03	1	true	GAMG	2.577940e-03	1.750700e-05	2	true	smoothSolver	4.762960e-04	1.047190e-05	1	true
0.463568      	smoothSolver	1.562270e-03	3.236360e-09	5	true	smoothSolver	4.546280e-02	1.344120e-03	1	true	GAMG	2.599000e-03	1.740780e-05	2	true	smoothSolver	4.980470e-04	1.173680e-05	1	true
0.46722       	smoothSolver	7.781910e-04	8.661400e-10	4	true	smoothSolver	2.273790e-02	2.400680e-04	1	true	GAMG	1.603160e-03	9.835260e-06	2	true	smoothSolver	2.465950e-04	2.048960e-06	1	true
0.470546      	smoothSolver	7.106710e-04	4.416260e-10	4	true	smoothSolver	2.070540e-02	1.869530e-04	1	true	GAMG	1.480890e-03	9.161560e-06	2	true	smoothSolver	2.276770e-04	1.625410e-06	1	true
0.474401      	smoothSolver	8.269430e-04	1.125930e-09	4	true	smoothSolver	2.451740e-02	2.781220e-04	1	true	GAMG	1.667160e-03	1.048600e-05	2	true	smoothSolver	2.694360e-04	2.450940e-06	1	true
0.478626      	smoothSolver	9.094960e-04	1.899800e-09	4	true	smoothSolver	2.726470e-02	3.557510e-04	1	true	GAMG	1.796630e-03	1.132080e-05	2	true	smoothSolver	3.015210e-04	3.208990e-06	1	true
0.483317      	smoothSolver	1.011850e-03	3.551620e-09	4	true	smoothSolver	3.075550e-02	4.848940e-04	1	true	GAMG	1.965340e-03	1.240090e-05	2	true	smoothSolver	3.424760e-04	4.432290e-06	1	true
0.488599      	smoothSolver	1.146590e-03	7.521100e-09	4	true	smoothSolver	3.514960e-02	6.725620e-04	1	true	GAMG	2.127470e-03	1.363940e-05	2	true	smoothSolver	3.957370e-04	6.383770e-06	1	true
0.491869      	smoothSolver	7.141570e-04	3.475170e-10	4	true	smoothSolver	2.199890e-02	2.096720e-04	1	true	GAMG	1.526070e-03	9.170460e-06	2	true	smoothSolver	2.464240e-04	1.912120e-06	1	true
0.495531      	smoothSolver	8.025380e-04	9.165410e-10	4	true	smoothSolver	2.500060e-02	2.901280e-04	1	true	GAMG	1.653710e-03	1.019850e-05	2	true	smoothSolver	2.819730e-04	2.650520e-06	1	true
0.499644      	smoothSolver	9.037770e-04	2.465820e-09	4	true	smoothSolver	2.811630e-02	4.011570e-04	1	true	GAMG	1.797320e-03	1.120140e-05	2	true	smoothSolver	3.243400e-04	3.714740e-06	1	true
0.502485      	smoothSolver	6.249380e-04	7.680990e-09	3	true	smoothSolver	1.950130e-02	1.570690e-04	1	true	GAMG	1.380470e-03	8.220170e-06	2	true	smoothSolver	2.261860e-04	1.422030e-06	1	true
0.505824      	smoothSolver	7.361470e-04	9.176520e-10	4	true	smoothSolver	2.323720e-02	2.422970e-04	1	true	GAMG	1.550370e-03	9.569520e-06	2	true	smoothSolver	2.718530e-04	2.238990e-06	1	true
