"Co","U:0","U:1","U:2","alpha.water","k","nut","omega","p","p_rgh","wallShearStress:0","wallShearStress:1","wallShearStress:2","yPlus","Points:0","Points:1","Points:2"
0.63146,0.77817,0.0015322,0.07205,1,0.023622,0.00032529,73.136,508.57,753.44,0,0,0,0,0.53126,1.6156e-27,0.024976
0.56156,0.69833,-0.00025578,0.056244,1,0.022383,0.00026579,84.831,555.64,750.6,0,0,0,0,0.53198,0,0.019893
0.55845,0.69649,-0.00054484,0.053577,1,0.021973,0.00026414,83.774,558.52,753.48,0,0,0,0,0.535,-6.4623e-27,0.019893
0.49616,0.62487,0.000348,0.03661,0.99998,0.020387,0.00021065,97.512,606.14,750.72,0,0,0,0,0.535,0,0.014731
0.93312,1.0457,0.012331,0.20414,1,0.032735,0.00084839,38.584,217.56,757.11,0,0,0,0,0.51,0,0.055
0.9049,1.0335,0.010929,0.17965,1,0.029705,0.0007579,39.236,269.19,759.69,0,0,0,0,0.515,0,0.05
0.91833,1.0438,0.011749,0.18672,1,0.030252,0.00077262,39.19,262.46,752.96,0,0,0,0,0.51,0,0.05
0.89142,1.0236,0.010255,0.17203,1,0.029171,0.00074363,39.277,275.45,765.95,0,0,0,0,0.52,0,0.05
0.878,1.014,0.0097114,0.16399,1,0.028652,0.00073,39.305,281.26,771.76,0,0,0,0,0.525,0,0.05
0.85476,0.99956,0.0084738,0.14843,1,0.026941,0.00064273,42.045,324.73,766.19,0,0,0,0,0.525,0,0.045
0.8221,0.973,0.0071243,0.13231,1,0.025734,0.00055366,46.713,368.63,761.04,0,0,0,0,0.525,1.5777e-30,0.04
0.8374,0.98582,0.0077686,0.13956,1,0.026083,0.00056484,46.411,363.7,756.1,0,0,0,0,0.52,0,0.04
0.86897,1.0106,0.0090815,0.156,1,0.027367,0.00065585,41.851,319.39,760.84,0,0,0,0,0.52,-1.5777e-30,0.045
0.88319,1.0219,0.0098203,0.16315,1,0.027799,0.00066982,41.62,313.69,755.14,0,0,0,0,0.515,0,0.045
0.89726,1.0335,0.010701,0.16974,1,0.028237,0.00068462,41.352,307.59,749.04,0,0,0,0,0.51,-1.5777e-30,0.045
0.86773,1.0121,0.0093522,0.1527,1,0.02676,0.00059002,45.58,353,745.4,0,0,0,0,0.51,0,0.04
0.85267,0.99889,0.0085079,0.14641,1,0.026425,0.00057695,46.032,358.51,750.91,0,0,0,0,0.515,0,0.04
0.81014,0.96033,0.0073241,0.12883,1,0.025657,0.00048783,52.969,403.68,747.02,0,0,0,0,0.515,0,0.035
0.79365,0.94534,0.0065925,0.12217,1,0.025369,0.00047856,53.374,408.38,751.73,0,0,0,0,0.52,-1.5777e-30,0.035
0.77726,0.93078,0.0058623,0.11517,1,0.025049,0.00047,53.647,412.95,756.3,0,0,0,0,0.525,0,0.035
0.70272,0.85594,0.0036841,0.090517,1,0.024307,0.00039022,62.725,462.08,756.32,0,0,0,0,0.53,0,0.029998
0.77706,0.93058,0.0058582,0.11511,1,0.025048,0.00046975,53.679,413.1,756.29,0,0,0,0,0.525,0,0.034983
0.79354,0.94522,0.0065907,0.12213,1,0.025368,0.00047841,53.393,408.47,751.72,0,0,0,0,0.52,0,0.03499
0.73478,0.8852,0.005671,0.10356,1,0.025144,0.00040229,62.996,453.48,747.71,0,0,0,0,0.52,0,0.029998
0.71819,0.87,0.0046521,0.096977,1,0.024747,0.000396,62.956,457.73,751.96,0,0,0,0,0.525,0,0.029998
0.63409,0.78052,0.0017416,0.073305,1,0.023779,0.00032634,73.398,507.42,752.29,0,0,0,0,0.53,0,0.024976
0.64654,0.79157,0.0030186,0.078824,1,0.024407,0.00033093,74.326,503.13,748,0,0,0,0,0.525,0,0.024976
0.42906,0.54629,-0.003789,0.0080266,0.99997,0.018147,0.00015882,114.38,660.19,753.42,0,0,0,0,0.54,0,0.0094496
0.82646,0.97561,0.0080532,0.13494,1,0.025911,0.00049791,52.421,398.72,742.07,0,0,0,0,0.51,0,0.035
0.81003,0.96022,0.0073227,0.12879,1,0.025657,0.00048769,52.987,403.76,747.02,0,0,0,0,0.515,0,0.034991
0.82632,0.97547,0.0080514,0.1349,1,0.025911,0.00049771,52.445,398.83,742.06,0,0,0,0,0.51,1.5777e-30,0.034988
0.66061,0.80432,0.0045126,0.084532,1,0.025017,0.00033601,75.071,499.2,744.07,0,0,0,0,0.52,0,0.024976
0.5636,0.69953,-6.7046e-05,0.057985,1,0.022651,0.00026687,85.521,553.76,748.72,0,0,0,0,0.53,0,0.019893
0.57027,0.70373,0.00095364,0.062928,1,0.023412,0.00027038,87.299,549.48,744.43,0,0,0,0,0.525,0,0.019893
0.9461,1.0554,0.013176,0.21116,1,0.033425,0.00086146,38.795,209.6,749.15,0,0,0,0,0.505,1.5777e-30,0.055
0.959,1.0655,0.014194,0.21748,1,0.034141,0.0008743,39.039,201,740.55,0,0,0,0,0.5,0,0.055
0.94475,1.0652,0.013875,0.19891,1,0.031395,0.00080254,39.138,247.47,737.97,0,0,0,0,0.5,0,0.05
0.93163,1.0544,0.012727,0.19316,1,0.030815,0.00078756,39.154,255.25,745.75,0,0,0,0,0.505,-1.5777e-30,0.05
0.91111,1.0452,0.011735,0.1757,1,0.02868,0.00070006,41.067,301.05,742.5,0,0,0,0,0.505,0,0.045
0.92468,1.0571,0.012933,0.18099,1,0.029136,0.00071591,40.786,294.01,735.46,0,0,0,0,0.5,0,0.045
0.88249,1.0255,0.010325,0.15835,1,0.027088,0.00060399,45.066,347.08,739.48,0,0,0,0,0.505,-1.5777e-30,0.04
0.89687,1.0388,0.011448,0.16332,1,0.027419,0.00061867,44.528,340.72,733.11,0,0,0,0,0.5,0,0.04
0.8581,1.0066,0.0096919,0.1452,1,0.026346,0.0005203,51.021,387.64,730.99,0,0,0,0,0.5,0,0.035
0.84247,0.99107,0.0088224,0.14041,1,0.026136,0.00050875,51.758,393.4,736.75,0,0,0,0,0.505,0,0.035
0.84227,0.99087,0.0088188,0.14034,1,0.026135,0.00050844,51.794,393.57,736.74,0,0,0,0,0.505,0,0.034982
0.85787,1.0063,0.009686,0.14511,1,0.026344,0.00051992,51.063,387.84,730.98,0,0,0,0,0.5,0,0.034979
0.8733,1.022,0.010711,0.14933,1,0.02654,0.0005326,50.213,381.4,724.74,0,0,0,0,0.495,0,0.035
0.87313,1.0218,0.010705,0.14927,1,0.026539,0.0005323,50.245,381.56,724.74,0,0,0,0,0.495,0,0.034984
0.91083,1.0521,0.012733,0.1676,1,0.027753,0.00063397,43.974,333.87,726.27,0,0,0,0,0.495,0,0.04
0.9379,1.069,0.014294,0.18556,1,0.029601,0.00073204,40.512,286.49,727.93,0,0,0,0,0.495,0,0.045
0.9576,1.0763,0.015197,0.20391,1,0.03199,0.00081741,39.147,239.15,729.65,0,0,0,0,0.495,0,0.05
0.97173,1.0759,0.015403,0.22302,1,0.034883,0.00088676,39.323,191.71,731.26,0,0,0,0,0.495,-1.5777e-30,0.055
1.0165,1.1002,0.019121,0.25613,0.99993,0.041259,0.00096994,42.508,110.87,699.43,0,0,0,0,0.48,0,0.06
1.0052,1.0898,0.017562,0.25274,0.99997,0.040196,0.00096146,41.78,122.66,711.24,0,0,0,0,0.485,-1.5777e-30,0.06
0.99598,1.0974,0.018347,0.23135,1,0.036453,0.00091005,40.034,171.86,711.41,0,0,0,0,0.485,0,0.055
0.98409,1.0866,0.016796,0.22762,1,0.035652,0.00089872,39.651,181.99,721.53,0,0,0,0,0.49,0,0.055
0.97007,1.0875,0.016682,0.2081,1,0.032602,0.00083204,39.187,230.36,720.86,0,0,0,0,0.49,0,0.05
0.98212,1.0987,0.018311,0.21151,0.99999,0.033235,0.00084622,39.272,221.09,711.58,0,0,0,0,0.485,1.5777e-30,0.05
1.0075,1.1084,0.020053,0.23438,1,0.037289,0.0009207,40.476,161.09,700.64,0,0,0,0,0.48,0,0.055
0.99371,1.11,0.020071,0.21415,0.99999,0.033892,0.00085987,39.406,211.26,701.76,0,0,0,0,0.48,0,0.05
0.9507,1.0809,0.015806,0.18941,0.99999,0.030077,0.00074835,40.255,278.49,719.94,0,0,0,0,0.49,0,0.045
0.9243,1.0653,0.014173,0.17122,0.99999,0.028091,0.00064986,43.409,326.56,718.96,0,0,0,0,0.49,0,0.04
0.96303,1.0928,0.01745,0.19257,0.99997,0.030566,0.00076462,40.028,270.03,711.47,0,0,0,0,0.485,0,0.045
0.97484,1.1046,0.019203,0.19503,0.99996,0.031071,0.00078072,39.839,261.1,702.53,0,0,0,0,0.48,0,0.045
0.93725,1.0782,0.015749,0.1742,0.99995,0.028443,0.00066617,42.863,318.79,711.17,0,0,0,0,0.485,1.5777e-30,0.04
0.94961,1.0909,0.017429,0.17657,0.99993,0.028814,0.00068279,42.352,310.6,702.97,0,0,0,0,0.48,0,0.04
0.90213,1.0519,0.013255,0.15582,0.99997,0.026929,0.00055946,48.5,367.5,710.83,0,0,0,0,0.485,0,0.035
0.88799,1.0371,0.011901,0.15286,0.99999,0.02673,0.00054567,49.361,374.68,718.02,0,0,0,0,0.49,-1.5777e-30,0.035
0.49672,0.62357,0.00053118,0.03904,0.99998,0.0206,0.00021075,98.51,603.93,748.51,0,0,0,0,0.53283,0,0.014731
0.45915,0.58074,-0.00034464,0.024107,0.99998,0.019358,0.0001829,107.35,631.23,749.05,0,0,0,0,0.535,1.2925e-26,0.011979
0.42963,0.54667,-0.0021529,0.010774,0.99997,0.018392,0.00016018,114.57,656.15,750.82,0,0,0,0,0.53773,0,0.0095972
0.69237,0.83542,0.0070838,0.094996,1,0.026036,0.00034694,75.739,491.71,736.57,0,0,0,0,0.51,0,0.024976
0.76921,0.9184,0.0072912,0.11576,1,0.025746,0.00041607,62.427,444.86,739.09,0,0,0,0,0.51,0,0.029998
0.70942,0.85386,0.0078015,0.099486,1,0.026359,0.00035215,75.587,487.54,732.41,0,0,0,0,0.505,0,0.024976
0.78642,0.93609,0.0078305,0.121,1,0.025933,0.00042347,61.809,440.13,734.36,0,0,0,0,0.505,0,0.029998
1.0488,1.1084,0.02096,0.28601,0.5,0.050893,0.0010495,48.413,24.954,340.48,0,0,0,0,0.47,0,0.066739
1.0438,1.11,0.021161,0.27834,0.67209,0.048827,0.0010316,47.292,34.861,455.61,0,0,0,0,0.47,0,0.065
1.0274,1.1111,0.020898,0.25835,0.99984,0.04238,0.00097788,43.307,97.709,686.21,0,0,0,0,0.475,0,0.06
1.0371,1.1218,0.022756,0.25866,0.99966,0.043564,0.00098536,44.177,84.862,673.26,0,0,0,0,0.47,0,0.06
1.0282,1.13,0.023785,0.23749,0.99999,0.039068,0.00093979,41.541,138.59,678.13,0,0,0,0,0.47,1.5777e-30,0.055
1.0183,1.1193,0.021894,0.23651,0.99999,0.038159,0.00093061,40.977,149.81,689.35,0,0,0,0,0.475,-1.5777e-30,0.055
1.0047,1.1212,0.021929,0.21595,0.99999,0.034569,0.00087289,39.589,201.03,691.53,0,0,0,0,0.475,-1.5777e-30,0.05
1.0149,1.1321,0.023827,0.2169,1,0.035273,0.00088522,39.827,190.65,681.15,0,0,0,0,0.47,0,0.05
1.0372,1.1402,0.025656,0.2376,0.99999,0.040025,0.0009483,42.174,127.36,666.91,0,0,0,0,0.465,0,0.055
1.0456,1.1503,0.027508,0.2371,0.99999,0.041037,0.00095619,42.882,115.14,654.68,0,0,0,0,0.46,0,0.055
1.0626,1.1341,0.025415,0.27288,0.5,0.05174,0.0010434,49.526,21.321,327.1,0,0,0,0,0.46,0,0.064541
0.80348,0.9542,0.008295,0.12563,1,0.02606,0.00043119,61.028,434.93,729.16,0,0,0,0,0.5,0,0.029998
0.75194,0.90137,0.0065786,0.10991,1,0.025483,0.00040899,62.828,449.25,743.48,0,0,0,0,0.515,0,0.029998
0.57815,0.70924,0.0023548,0.067785,1,0.02424,0.00027472,89.012,545.88,740.83,0,0,0,0,0.52,0,0.019893
0.58723,0.71682,0.0039986,0.071847,1,0.025107,0.00027991,90.538,542.76,737.72,0,0,0,0,0.515,0,0.019893
0.67601,0.81889,0.0059457,0.090009,1,0.025577,0.00034147,75.56,495.49,740.36,0,0,0,0,0.515,0,0.024976
0.59778,0.72749,0.0057828,0.074823,1,0.025938,0.00028545,91.763,539.61,734.57,0,0,0,0,0.51,0,0.019893
0.61037,0.74187,0.007499,0.07708,1,0.026634,0.00028968,92.624,535.96,730.92,0,0,0,0,0.505,0,0.019893
0.72707,0.87382,0.0081015,0.10359,1,0.026547,0.00035701,75.139,482.83,727.7,0,0,0,0,0.5,0,0.024976
0.6253,0.7598,0.008763,0.079237,1,0.027139,0.00029095,93.121,531.62,726.58,0,0,0,0,0.5,0,0.019893
0.49933,0.6185,0.0013226,0.048945,0.99999,0.021497,0.00021202,102.3,596.65,741.23,0,0,0,0,0.525,0,0.014731
0.49746,0.62188,0.0007706,0.042217,0.99999,0.020877,0.00021087,99.815,601.03,745.61,0,0,0,0,0.53,0,0.014731
0.42713,0.54257,-0.00094387,0.01329,0.99998,0.018467,0.00015889,115.87,652.93,747.6,0,0,0,0,0.535,0,0.0095972
0.42543,0.53612,0.0026805,0.020499,0.99998,0.018618,0.00015658,118.42,647.23,741.9,0,0,0,0,0.53,0,0.0095972
0.42601,0.52867,0.0069075,0.030288,0.99998,0.018821,0.00015437,121.18,642.79,737.46,0,0,0,0,0.525,0,0.0095972
0.42597,0.518,0.0096101,0.040962,0.99999,0.01913,0.00015226,124.08,640.45,735.12,0,0,0,0,0.52,0,0.0095972
0.50058,0.61428,0.0015826,0.05543,1,0.022269,0.0002142,104.85,593.43,738.01,0,0,0,0,0.52,0,0.014731
0.99652,1.1274,0.022883,0.19783,0.99999,0.032141,0.00081202,39.601,242.25,683.69,0,0,0,0,0.47,0,0.045
0.98603,1.1161,0.021029,0.19678,0.99997,0.031597,0.00079655,39.697,251.81,693.24,0,0,0,0,0.475,0,0.045
0.96132,1.1032,0.019176,0.17832,0.99993,0.029207,0.00069965,41.881,302.05,694.42,0,0,0,0,0.475,0,0.04
0.97231,1.1151,0.020948,0.1795,0.99994,0.029616,0.00071661,41.447,293.21,685.59,0,0,0,0,0.47,0,0.04
0.88789,1.037,0.011896,0.15282,0.99999,0.026728,0.00054546,49.381,374.78,718.02,0,0,0,0,0.49,0,0.03499
0.83677,0.99054,0.0094604,0.13325,1,0.026178,0.00044802,59.056,422.98,717.21,0,0,0,0,0.49,0,0.029998
0.8203,0.97245,0.0088057,0.12969,1,0.026133,0.00043932,60.094,429.21,723.44,0,0,0,0,0.495,0,0.029998
0.91562,1.0662,0.014743,0.15823,0.99994,0.027149,0.00057396,47.651,359.9,703.23,0,0,0,0,0.48,0,0.035
0.90205,1.0518,0.01325,0.15579,0.99997,0.026928,0.0005593,48.514,367.57,710.83,0,0,0,0,0.485,0,0.034992
0.91556,1.0662,0.014738,0.15821,0.99994,0.027148,0.00057381,47.663,359.97,703.23,0,0,0,0,0.48,0,0.034993
0.74511,0.89478,0.0081069,0.10739,1,0.026617,0.00036158,74.435,477.52,722.39,0,0,0,0,0.495,0,0.024976
0.76333,0.91618,0.0080082,0.11093,1,0.026603,0.00036613,73.531,471.65,716.51,0,0,0,0,0.49,0,0.024976
0.64215,0.78052,0.0092651,0.081664,1,0.027459,0.0002907,93.314,526.58,721.54,0,0,0,0,0.495,0,0.019893
0.66032,0.80314,0.0090104,0.084455,1,0.027628,0.00029097,93.236,520.91,715.87,0,0,0,0,0.49,0,0.019893
0.92839,1.08,0.016322,0.16012,0.99991,0.027394,0.00058917,46.828,351.95,695.27,0,0,0,0,0.475,0,0.035
0.92833,1.0799,0.016316,0.1601,0.99991,0.027392,0.00058901,46.84,352.02,695.27,0,0,0,0,0.475,0,0.034993
0.94039,1.0931,0.017947,0.16151,0.9999,0.027661,0.00060498,46.034,343.7,687.01,0,0,0,0,0.47,0,0.035
0.94032,1.0931,0.01794,0.16148,0.9999,0.027659,0.00060481,46.047,343.78,687.01,0,0,0,0,0.47,0,0.034992
0.95158,1.1057,0.019577,0.16239,0.99992,0.027957,0.00062138,45.284,335.2,678.52,0,0,0,0,0.465,0,0.035
0.95151,1.1057,0.01957,0.16237,0.99992,0.027955,0.00062119,45.297,335.28,678.52,0,0,0,0,0.465,0,0.034992
0.98258,1.1266,0.022707,0.18011,0.99997,0.030048,0.00073361,41.062,284.09,676.48,0,0,0,0,0.465,0,0.04
1.0063,1.1384,0.024725,0.19823,1,0.032708,0.00082705,39.558,232.4,673.85,0,0,0,0,0.465,0,0.045
1.0244,1.1428,0.025717,0.21718,1,0.036006,0.00089682,40.125,180.04,670.54,0,0,0,0,0.465,-1.5777e-30,0.05
0.50032,0.6086,0.0014771,0.060652,1,0.024283,0.0002217,109.53,588.75,733.34,0,0,0,0,0.51,0,0.014731
0.50142,0.61181,0.0028496,0.058879,1,0.025366,0.00022622,111.39,585.59,730.18,0,0,0,0,0.505,0,0.014731
0.50062,0.61019,0.0014177,0.059736,1,0.023212,0.00021735,107.33,591.09,735.67,0,0,0,0,0.515,0,0.014731
0.42145,0.504,0.0081162,0.04924,0.99999,0.01964,0.00015086,126.86,639.75,734.43,0,0,0,0,0.515,0,0.0095972
0.41124,0.4901,0.0020157,0.051981,0.99999,0.020416,0.0001518,129.21,638.91,733.59,0,0,0,0,0.51,0,0.0095972
0.40087,0.48103,-0.0045864,0.048727,0.99999,0.021426,0.00015605,131.04,636.37,731.05,0,0,0,0,0.505,0,0.0095972
0.50645,0.62046,0.0056848,0.056436,1,0.02635,0.00022861,112.99,581.4,725.98,0,0,0,0,0.5,0,0.014731
0.39424,0.47831,-0.0064105,0.042092,0.99999,0.022574,0.00016269,132.55,631.93,726.61,0,0,0,0,0.5,0,0.0095972
0.39084,0.48525,0.0039123,0.029919,0.99999,0.024872,0.00017288,136.38,619.87,714.55,0,0,0,0,0.49,0,0.0095972
0.39588,0.49307,0.0098577,0.02694,0.99999,0.025934,0.00017533,139.28,613.24,707.92,0,0,0,0,0.485,0,0.0095972
0.52951,0.65113,0.010971,0.054999,1,0.027844,0.00022794,116.02,570.6,715.18,0,0,0,0,0.49,0,0.014731
0.54512,0.67122,0.011636,0.056417,1,0.028348,0.00022657,117.48,564.37,708.95,0,0,0,0,0.485,0,0.014731
0.67936,0.8269,0.0082503,0.087549,1,0.027676,0.00029187,92.906,514.72,709.68,0,0,0,0,0.485,0,0.019893
0.7815,0.93757,0.0079819,0.11422,1,0.026539,0.00037096,72.469,465.27,710.13,0,0,0,0,0.485,0,0.024976
0.85279,1.0083,0.010307,0.13634,1,0.026217,0.00045741,57.955,416.27,710.5,0,0,0,0,0.485,0,0.029998
0.86821,1.0254,0.011346,0.139,0.99998,0.026255,0.00046758,56.796,409.14,703.36,0,0,0,0,0.48,0,0.029998
1.0332,1.1532,0.027574,0.21686,1,0.036771,0.00090767,40.484,169.01,659.51,0,0,0,0,0.46,0,0.05
1.0154,1.1491,0.026524,0.19799,1,0.033299,0.00084158,39.569,222.24,663.69,0,0,0,0,0.46,0,0.045
0.99209,1.1377,0.024421,0.18016,0.99999,0.030506,0.00075059,40.73,274.75,667.14,0,0,0,0,0.46,-1.5777e-30,0.04
0.96194,1.1177,0.021179,0.16277,0.99994,0.028286,0.0006383,44.584,326.5,669.82,0,0,0,0,0.46,0,0.035
1.0708,1.1593,0.029741,0.25625,0.5,0.051927,0.0010332,50.155,25.395,317.42,0,0,0,0,0.45,0,0.061955
1.0669,1.1616,0.030093,0.2492,0.6938,0.049181,0.0010131,48.492,37.243,438.3,0,0,0,0,0.45,0,0.06
1.068,1.1479,0.027788,0.265,0.5,0.051608,0.0010364,49.698,25.491,322.91,0,0,0,0,0.455,1.5777e-30,0.063031
1.0614,1.1519,0.028321,0.25405,0.79926,0.047636,0.0010064,47.289,47.642,513.29,0,0,0,0,0.455,1.5777e-30,0.06
1.0735,1.1695,0.031381,0.24811,0.5,0.052536,0.0010321,50.806,22.934,310.86,0,0,0,0,0.445,0,0.061131
1.0712,1.1706,0.031564,0.24367,0.61252,0.050831,0.00102,49.779,28.52,379.79,0,0,0,0,0.445,0,0.06
1.0532,1.1605,0.029341,0.23532,0.99996,0.042103,0.00096347,43.663,102.24,641.77,0,0,0,0,0.455,0,0.055
1.0593,1.1701,0.031017,0.23201,0.99992,0.04323,0.0009702,44.519,90.126,629.63,0,0,0,0,0.45,0,0.055
1.0477,1.1731,0.030984,0.21363,1,0.038401,0.00092705,41.391,146.95,637.45,0,0,0,0,0.45,0,0.05
1.041,1.1634,0.029357,0.21571,1,0.037569,0.00091774,40.905,157.83,648.33,0,0,0,0,0.455,0,0.05
1.0236,1.1594,0.028237,0.19705,1,0.033911,0.00085548,39.633,211.96,653.41,0,0,0,0,0.455,0,0.045
1.0309,1.1694,0.029811,0.19542,1,0.034547,0.00086874,39.753,201.78,643.23,0,0,0,0,0.45,0,0.045
1.0086,1.1586,0.027566,0.17845,1,0.031483,0.00078385,40.222,255.77,648.17,0,0,0,0,0.45,0,0.04
1.0008,1.1484,0.026053,0.1796,1,0.030984,0.00076736,40.449,265.27,657.67,0,0,0,0,0.455,0,0.04
1.0641,1.1788,0.032438,0.22803,0.99996,0.044428,0.00097653,45.454,78.944,618.47,0,0,0,0,0.445,0,0.055
1.0533,1.182,0.032404,0.21093,1,0.039279,0.00093567,41.945,136.37,626.87,0,0,0,0,0.445,0,0.05
1.0583,1.1907,0.033616,0.20782,1,0.040204,0.00094362,42.57,125.51,616,0,0,0,0,0.44,-1.5777e-30,0.05
1.0431,1.188,0.032418,0.19068,1,0.035908,0.00089344,40.166,181.44,622.89,0,0,0,0,0.44,0,0.045
1.0373,1.1788,0.03121,0.19327,1,0.035213,0.0008814,39.931,191.66,633.11,0,0,0,0,0.445,0,0.045
1.0157,1.1685,0.028933,0.17676,1,0.032009,0.00080007,40.052,246.24,638.64,0,0,0,0,0.445,0,0.04
1.022,1.178,0.030132,0.17457,1,0.032561,0.00081599,39.937,236.63,629.03,0,0,0,0,0.44,0,0.04
0.97143,1.1291,0.022721,0.16262,0.99997,0.028643,0.0006556,43.936,317.67,661.01,0,0,0,0,0.455,0,0.035
0.98007,1.14,0.024177,0.16193,0.99999,0.029027,0.0006731,43.346,308.78,652.12,0,0,0,0,0.45,0,0.035
0.97135,1.1291,0.022712,0.16258,0.99997,0.028639,0.00065534,43.951,317.78,661.01,0,0,0,0,0.455,0,0.034989
0.97995,1.1399,0.024162,0.16188,0.99999,0.02902,0.0006727,43.367,308.95,652.13,0,0,0,0,0.45,0,0.034984
0.98788,1.1504,0.025522,0.16073,1,0.029441,0.00069077,42.82,299.84,643.18,0,0,0,0,0.445,0,0.035
0.99493,1.1605,0.026734,0.15902,1,0.029888,0.00070856,42.359,290.84,634.18,0,0,0,0,0.44,0,0.035
0.98772,1.1503,0.0255,0.16066,1,0.029431,0.00069019,42.848,300.08,643.2,0,0,0,0,0.445,0,0.034977
0.99482,1.1604,0.026719,0.15897,1,0.029881,0.00070815,42.377,291.01,634.2,0,0,0,0,0.44,0,0.034984
0.6989,0.85121,0.0072903,0.090821,1,0.027627,0.0002933,92.327,508.1,703.05,0,0,0,0,0.48,0,0.019893
0.79942,0.95862,0.0081394,0.11727,1,0.026431,0.00037616,71.247,458.47,703.33,0,0,0,0,0.48,0,0.024976
0.71871,0.87568,0.0063599,0.094171,1,0.027498,0.00029532,91.488,501.14,696.1,0,0,0,0,0.475,0,0.019893
0.81689,0.97907,0.0085225,0.12006,1,0.026304,0.00038198,69.893,451.32,696.18,0,0,0,0,0.475,0,0.024976
0.88292,1.0418,0.012544,0.14123,0.99996,0.026313,0.00047863,55.618,401.65,695.87,0,0,0,0,0.475,0,0.029998
0.89681,1.0574,0.013856,0.14304,0.99993,0.026403,0.00049066,54.448,393.88,688.09,0,0,0,0,0.47,0,0.029998
0.90979,1.0722,0.015235,0.14441,0.99989,0.026523,0.00050365,53.285,385.87,680.07,0,0,0,0,0.465,0,0.029998
0.92182,1.086,0.016642,0.14531,0.99988,0.026679,0.00051761,52.145,377.69,671.88,0,0,0,0,0.46,0,0.029998
0.96187,1.1177,0.021171,0.16274,0.99994,0.028284,0.00063809,44.597,326.59,669.83,0,0,0,0,0.46,0,0.034991
0.51627,0.63389,0.0088158,0.054958,1,0.027179,0.00022883,114.51,576.33,720.91,0,0,0,0,0.495,0,0.014731
0.39078,0.48022,-0.0025683,0.035218,0.99999,0.023741,0.00016881,134.19,626.22,720.9,0,0,0,0,0.495,0,0.0095972
0.56239,0.69337,0.01096,0.058879,1,0.028704,0.0002253,118.81,557.77,702.35,0,0,0,0,0.48,0,0.014731
0.40491,0.50338,0.013745,0.0264,1,0.026878,0.00017567,142.86,606.42,701.1,0,0,0,0,0.48,0,0.0095972
0.83372,0.99871,0.0091235,0.12256,0.99998,0.026192,0.00038868,68.46,443.9,688.76,0,0,0,0,0.47,0,0.024976
0.73858,0.89996,0.0055954,0.097516,1,0.027319,0.00029819,90.404,493.95,688.91,0,0,0,0,0.47,0,0.019893
0.41584,0.51583,0.015445,0.027931,1,0.027684,0.00017358,146.96,599.4,694.07,0,0,0,0,0.475,0,0.0095972
0.58095,0.71702,0.00935,0.062093,1,0.02893,0.00022416,119.94,550.89,695.47,0,0,0,0,0.475,0,0.014731
0.60056,0.74187,0.0071939,0.065849,1,0.029039,0.0002233,120.78,543.82,688.4,0,0,0,0,0.47,0,0.014731
0.42797,0.53017,0.015218,0.030986,0.99999,0.028353,0.00016968,151.31,592.25,686.93,0,0,0,0,0.47,0,0.0095972
0.487,0.60554,0.0025091,0.046679,0.99997,0.029544,0.00015371,164.57,566.25,660.92,0,0,0,0,0.45111,0,0.0095972
0.44432,0.55032,0.0076562,0.039974,0.99997,0.028047,0.00014724,163.29,577,665.88,0,0,0,0,0.455,0,0.0090058
0.49121,0.61098,0.0015533,0.047551,0.99997,0.029564,0.00015297,165.1,564.78,659.45,0,0,0,0,0.45,-1.2925e-26,0.0095972
0.53895,0.66911,0.0010174,0.055873,0.99997,0.029271,0.0001708,153.84,552.71,659.58,0,0,0,0,0.45,0,0.010853
0.49402,0.61456,0.0010577,0.048004,0.99997,0.029557,0.00015262,165.29,563.91,658.59,0,0,0,0,0.44934,1.2925e-26,0.0095972
0.40114,0.49625,0.0029826,0.037095,0.99997,0.0246,0.00011884,168.8,578.12,652.38,0,0,0,0,0.445,0,0.0075136
0.51264,0.63822,-0.002222,0.051001,0.99997,0.029513,0.00015033,166.56,558.22,652.89,0,0,0,0,0.445,0,0.0095972
0.68644,0.8487,-0.00063819,0.081583,0.99999,0.028365,0.00022589,119.07,515.42,660,0,0,0,0,0.45,0,0.014731
0.70878,0.8759,-0.001357,0.084426,0.99999,0.027974,0.00022778,117.12,508.41,652.99,0,0,0,0,0.445,0,0.014731
0.81307,0.99013,0.0054951,0.10831,0.99991,0.026332,0.00032048,83.44,464.35,659.28,0,0,0,0,0.45,0,0.019893
0.8293,1.01,0.0062283,0.10966,0.99989,0.026081,0.00032792,81.162,456.86,651.8,0,0,0,0,0.445,0,0.019893
0.89154,1.0668,0.01306,0.12843,0.99984,0.025992,0.00042613,62.118,412.8,657.63,0,0,0,0,0.45,0,0.024976
0.90315,1.0811,0.014266,0.12854,0.99983,0.026039,0.00043835,60.499,404.87,649.69,0,0,0,0,0.445,0,0.024976
0.9429,1.1114,0.019417,0.14557,0.99992,0.02711,0.00054815,50.002,361.04,655.24,0,0,0,0,0.45,0,0.029998
0.95198,1.123,0.020737,0.1449,0.99993,0.027384,0.00056452,49.018,352.61,646.82,0,0,0,0,0.445,0,0.029998
0.93286,1.0991,0.018044,0.1457,0.9999,0.026878,0.0005325,51.051,369.4,663.6,0,0,0,0,0.455,0,0.029998
0.96015,1.1339,0.021981,0.14369,0.99996,0.027707,0.00058154,48.118,344.14,638.36,0,0,0,0,0.44,0,0.029998
