"Co","U:0","U:1","U:2","k","nut","omega","p","wallShearStress:0","wallShearStress:1","wallShearStress:2","yPlus","arc_length","Points:0","Points:1","Points:2"
66.504,0.028544,-0.0013967,6.3152e-06,2.541e-05,0,1276.6,0.0034373,-0.00010993,2.3593e-06,5.7145e-08,0.72616,0.85572,-0.042981,-0.021261,0.025
67.348,0.028468,-0.001406,-4.0094e-06,2.513e-05,0,1286.6,0.0034355,-0.00011011,2.4839e-06,1.0686e-07,0.71931,0.85574,-0.043001,-0.021259,0.025
63.299,0.020508,-0.00065038,-0.00038635,1.4843e-05,0,2502.3,0.0033768,-0.00010694,-2.0375e-06,2.1435e-06,0.40563,0.8565,-0.043756,-0.021193,0.025
62.417,0.020082,-0.0005911,-0.00038997,1.4433e-05,0,2565.6,0.0033753,-0.00010666,-2.4484e-06,2.1707e-06,0.3914,0.85652,-0.043781,-0.021191,0.025
40.052,0.019343,-0.0010042,-0.00051052,1.5642e-05,0,2402.9,0.0033946,-0.00010385,2.1451e-06,2.3311e-06,0.40158,0.85718,-0.044434,-0.021134,0.025
39.486,0.021993,-0.0017853,-0.00010678,1.9761e-05,0,1832.5,0.0034439,-0.00010438,8.2962e-06,4.0653e-07,0.51106,0.85778,-0.045035,-0.021081,0.025
40.864,0.023323,-0.0020766,-6.1473e-05,2.258e-05,0,1588.9,0.0034642,-0.00010355,9.2199e-06,2.5751e-07,0.58534,0.85838,-0.045634,-0.021029,0.025
42.63,0.024696,-0.0022257,-1.9908e-05,2.5519e-05,0,1445.1,0.0034792,-0.00010472,9.6242e-06,7.1523e-08,0.65226,0.85899,-0.046235,-0.020976,0.025
44.764,0.026,-0.0023441,-9.3847e-06,2.8525e-05,0,1335.3,0.0034897,-0.00010601,9.7563e-06,3.612e-08,0.71745,0.85959,-0.046838,-0.020923,0.025
47.235,0.02737,-0.0024243,1.8629e-05,3.1579e-05,0,1239.6,0.0034994,-0.00010762,9.6217e-06,-6.8054e-08,0.78365,0.86019,-0.047439,-0.020871,0.025
50.015,0.028633,-0.0024184,7.1332e-05,3.4006e-05,0,1151.8,0.0035158,-0.00010878,8.9389e-06,-2.4688e-07,0.84389,0.86079,-0.048034,-0.020819,0.025
52.85,0.029699,-0.0021834,0.0001636,3.5647e-05,0,1068.1,0.003545,-0.00010908,7.3888e-06,-5.4182e-07,0.89744,0.86138,-0.048617,-0.020768,0.025
54.5,0.030938,-0.0017065,0.00029232,3.6541e-05,0,985.7,0.0035561,-0.00010911,5.022e-06,-9.3481e-07,0.94609,0.86195,-0.049188,-0.020718,0.025
52.592,0.032321,-0.0015381,0.00040449,3.4858e-05,0,908.42,0.0034987,-0.00010869,2.3213e-06,-1.2446e-06,0.96159,0.86251,-0.049747,-0.020669,0.025
64.119,0.029826,-0.0017696,0.00038182,2.5726e-05,0,1257.3,0.0034448,-0.00011433,5.5247e-06,-1.3713e-06,0.73732,0.86306,-0.050297,-0.02062,0.025
61.476,0.021264,-0.00070006,0.00024125,1.4855e-05,0,2427.1,0.0033857,-0.00011099,-2.1014e-06,-1.115e-06,0.40492,0.86361,-0.050847,-0.020572,0.025
42.821,0.018723,-0.00045531,0.00013074,1.4813e-05,0,2656.7,0.0033819,-0.00010526,-3.4763e-06,-6.5824e-07,0.37415,0.86417,-0.051402,-0.020524,0.025
40.778,0.022004,-0.0016802,8.9463e-05,1.9564e-05,0,1916.1,0.0034457,-0.00010637,7.9835e-06,-4.3401e-07,0.49756,0.86474,-0.051968,-0.020474,0.025
41.599,0.02318,-0.0020432,7.9553e-05,2.2245e-05,0,1639.6,0.0034687,-0.00010446,9.0772e-06,-3.6192e-07,0.57197,0.86532,-0.052546,-0.020424,0.025
42.985,0.024564,-0.002213,8.6419e-05,2.5162e-05,0,1486.3,0.0034866,-0.00010561,9.7112e-06,-3.7153e-07,0.6386,0.86591,-0.053135,-0.020372,0.025
44.805,0.025828,-0.0023454,0.00010825,2.8064e-05,0,1373,0.0034989,-0.00010678,9.9159e-06,-4.3782e-07,0.70172,0.86651,-0.053731,-0.02032,0.025
46.961,0.027177,-0.0024304,0.00013568,3.1025e-05,0,1275.7,0.0035102,-0.00010839,9.83e-06,-5.1791e-07,0.76559,0.86711,-0.05433,-0.020268,0.025
49.411,0.028453,-0.0024324,0.00018893,3.3403e-05,0,1187.7,0.0035257,-0.00010974,9.2294e-06,-6.7133e-07,0.82349,0.86771,-0.054928,-0.020215,0.025
52.005,0.02954,-0.0022105,0.00036241,3.4961e-05,0,1107.1,0.0035505,-0.00011043,7.7156e-06,-1.2003e-06,0.87276,0.86831,-0.05552,-0.020164,0.025
53.636,0.030603,-0.0017108,0.0007067,3.5648e-05,0,1034,0.0035606,-0.00011066,5.0481e-06,-2.2878e-06,0.91202,0.86889,-0.056105,-0.020112,0.025
52.653,0.031342,-0.0013788,0.00086956,3.3714e-05,0,984.32,0.0035131,-0.00010993,1.5934e-06,-2.9193e-06,0.90853,0.86947,-0.056681,-0.020062,0.025
70.211,0.028216,-0.0014405,0.00044271,2.4026e-05,0,1376.1,0.0034662,-0.00011296,3.6687e-06,-1.7759e-06,0.6805,0.87003,-0.05724,-0.020013,0.025
69.682,0.01965,-0.00039776,9.1597e-05,1.2821e-05,0,2717.4,0.0034049,-0.00010705,-5.0452e-06,-4.096e-07,0.36034,0.87054,-0.057745,-0.019969,0.025
45.766,0.017162,-0.00033634,-0.00018923,1.2474e-05,0,3063.9,0.0033829,-0.00010271,-4.9637e-06,1.1463e-06,0.32167,0.87105,-0.058253,-0.019924,0.025
39.687,0.020508,-0.0015511,-0.00017529,1.727e-05,0,2189.3,0.0034396,-0.00010553,7.7602e-06,7.8344e-07,0.43987,0.87162,-0.05882,-0.019875,0.025
39.814,0.022195,-0.0018911,0.00016648,2.0527e-05,0,1767.1,0.0034705,-0.00010379,8.6082e-06,-8.6966e-07,0.52993,0.87221,-0.059408,-0.019823,0.025
41.294,0.023684,-0.0021208,0.00019702,2.3515e-05,0,1561.2,0.0034899,-0.0001043,9.4825e-06,-8.7147e-07,0.60251,0.87281,-0.060005,-0.019771,0.025
43.219,0.024991,-0.0022582,0.0002508,2.6415e-05,0,1427.7,0.0035035,-0.00010534,9.7068e-06,-1.0643e-06,0.66763,0.87341,-0.060607,-0.019718,0.025
45.485,0.02631,-0.002365,0.00029127,2.9537e-05,0,1321.4,0.0035141,-0.00010673,9.7874e-06,-1.1717e-06,0.73391,0.87402,-0.06121,-0.019666,0.025
48.128,0.02769,-0.0024342,0.00036659,3.2706e-05,0,1227.7,0.0035233,-0.00010836,9.5857e-06,-1.4056e-06,0.80144,0.87462,-0.061812,-0.019613,0.025
51.121,0.028982,-0.0024175,0.00046795,3.5248e-05,0,1141.4,0.0035387,-0.00010961,8.8513e-06,-1.7034e-06,0.86312,0.87522,-0.062406,-0.019561,0.025
54.173,0.030097,-0.0021888,0.00057974,3.7006e-05,0,1058.5,0.0035663,-0.00011,7.3249e-06,-2.0042e-06,0.91862,0.8758,-0.06299,-0.01951,0.025
55.994,0.031413,-0.0017377,0.00068562,3.7998e-05,0,975.59,0.0035758,-0.00011019,5.0792e-06,-2.2603e-06,0.96989,0.87638,-0.063559,-0.01946,0.025
54.73,0.032422,-0.0016204,0.00072791,3.6821e-05,0,921.85,0.0035349,-0.00011,3.1922e-06,-2.329e-06,0.98179,0.87676,-0.063944,-0.019426,0.025
54.169,0.032871,-0.0015683,0.00074672,3.6298e-05,0,897.96,0.0035168,-0.00010991,2.3534e-06,-2.3596e-06,0.98709,0.87693,-0.064115,-0.019411,0.025
65.861,0.030316,-0.0017688,0.00062825,2.6868e-05,0,1243.3,0.0034632,-0.00011553,5.3912e-06,-2.2612e-06,0.7579,0.87748,-0.064662,-0.019364,0.025
63.525,0.023603,-0.00094362,0.00042425,1.8149e-05,0,2133.4,0.003419,-0.00011282,-4.4409e-07,-1.8264e-06,0.49521,0.8779,-0.065083,-0.019327,0.025
62.825,0.021588,-0.00069582,0.00036306,1.5532e-05,0,2400.6,0.0034057,-0.00011201,-2.1964e-06,-1.6961e-06,0.41633,0.87803,-0.06521,-0.019316,0.025
43.532,0.01899,-0.0004894,0.00022319,1.5387e-05,0,2629.3,0.0034041,-0.00010619,-3.2702e-06,-1.1794e-06,0.38326,0.87859,-0.065765,-0.019267,0.025
41.395,0.02231,-0.0017238,0.00025056,2.0352e-05,0,1898.2,0.0034705,-0.00010734,8.2285e-06,-1.224e-06,0.50989,0.87916,-0.066332,-0.019218,0.025
42.314,0.02352,-0.0020855,0.00030176,2.3203e-05,0,1623.9,0.0034946,-0.00010548,9.2579e-06,-1.3538e-06,0.587,0.87974,-0.066913,-0.019167,0.025
43.861,0.02495,-0.00226,0.00034612,2.6321e-05,0,1471.5,0.0035135,-0.00010673,9.9098e-06,-1.4726e-06,0.65645,0.88034,-0.067504,-0.019115,0.025
45.833,0.026252,-0.002388,0.00039294,2.9415e-05,0,1359.3,0.0035264,-0.00010799,1.0074e-05,-1.5969e-06,0.72207,0.88093,-0.068101,-0.019063,0.025
48.144,0.027629,-0.0024668,0.00043559,3.2491e-05,0,1263.1,0.0035378,-0.00010966,9.9298e-06,-1.6959e-06,0.78747,0.88154,-0.068701,-0.01901,0.025
50.768,0.028906,-0.0024531,0.00048198,3.4934e-05,0,1175.5,0.0035545,-0.00011095,9.188e-06,-1.7925e-06,0.84662,0.88214,-0.069297,-0.018958,0.025
53.504,0.029952,-0.0022051,0.0005817,3.6573e-05,0,1094.1,0.0035834,-0.00011134,7.5389e-06,-2.0557e-06,0.89812,0.88273,-0.069887,-0.018907,0.025
55.275,0.031065,-0.0016935,0.00077755,3.7403e-05,0,1016,0.0035957,-0.00011129,5.0119e-06,-2.6453e-06,0.94271,0.88331,-0.070465,-0.018856,0.025
54.209,0.032208,-0.0014495,0.00092411,3.5645e-05,0,944.7,0.0035394,-0.00011052,1.9897e-06,-3.1076e-06,0.95361,0.88387,-0.07103,-0.018806,0.025
67.152,0.029447,-0.001636,0.00073199,2.592e-05,0,1316.2,0.0034861,-0.0001154,4.7654e-06,-2.8762e-06,0.72356,0.88442,-0.071578,-0.018759,0.025
63.905,0.02078,-0.00058405,0.00031523,1.4344e-05,0,2576.2,0.0034258,-0.00011132,-3.2181e-06,-1.5775e-06,0.38763,0.88496,-0.072112,-0.018712,0.025
43.452,0.0182,-0.00038049,0.00012044,1.4134e-05,0,2833.2,0.0034157,-0.00010555,-4.22e-06,-5.556e-07,0.35413,0.8855,-0.07265,-0.018665,0.025
40.742,0.021511,-0.001624,0.00026625,1.9001e-05,0,2025.8,0.0034763,-0.00010682,7.7882e-06,-1.2519e-06,0.47742,0.88606,-0.073208,-0.018616,0.025
41.145,0.022827,-0.0020032,0.0004166,2.1942e-05,0,1708.7,0.0035014,-0.00010496,9.0832e-06,-1.9491e-06,0.5567,0.88664,-0.073787,-0.018565,0.025
42.68,0.024287,-0.0021899,0.00046504,2.5026e-05,0,1533.5,0.0035209,-0.00010604,9.7554e-06,-2.0337e-06,0.62709,0.88724,-0.074379,-0.018513,0.025
44.65,0.025562,-0.0023286,0.00051626,2.8001e-05,0,1409.6,0.0035345,-0.00010706,9.9681e-06,-2.1674e-06,0.69179,0.88784,-0.07498,-0.018461,0.025
46.91,0.026884,-0.0024291,0.0005696,3.1229e-05,0,1306.8,0.0035466,-0.00010847,9.9957e-06,-2.2896e-06,0.7589,0.88844,-0.075582,-0.018408,0.025
48.181,0.027553,-0.002454,0.00061728,3.2751e-05,0,1261,0.0035522,-0.0001092,9.8426e-06,-2.4204e-06,0.79179,0.88875,-0.075882,-0.018382,0.025
49.459,0.028225,-0.0024791,0.00066526,3.4281e-05,0,1215,0.0035579,-0.00010994,9.6887e-06,-2.552e-06,0.82485,0.88905,-0.076184,-0.018355,0.025
52.263,0.029471,-0.0024011,0.00085993,3.6645e-05,0,1131.6,0.0035739,-0.00011109,8.6462e-06,-3.0987e-06,0.88391,0.88965,-0.076779,-0.018303,0.025
54.862,0.030533,-0.0020805,0.0011403,3.8253e-05,0,1055.7,0.0035979,-0.00011152,6.6419e-06,-3.8645e-06,0.93514,0.89024,-0.077366,-0.018252,0.025
54.866,0.030535,-0.0020799,0.0011408,3.8256e-05,0,1055.6,0.0035979,-0.00011152,6.6382e-06,-3.8659e-06,0.93524,0.89024,-0.077367,-0.018252,0.025
54.866,0.030535,-0.0020799,0.0011408,3.8256e-05,0,1055.6,0.0035979,-0.00011152,6.638e-06,-3.866e-06,0.93524,0.89024,-0.077368,-0.018252,0.025
55.991,0.031725,-0.0016225,0.0012365,3.8996e-05,0,990.28,0.0035994,-0.00011194,4.6767e-06,-4.13e-06,0.97501,0.89082,-0.077946,-0.018201,0.025
58.426,0.033006,-0.0016452,0.00094728,3.5766e-05,0,912.91,0.0035191,-0.00011081,2.3341e-06,-3.2395e-06,0.97436,0.89138,-0.078503,-0.018153,0.025
80.671,0.03094,-0.0018758,0.00057753,2.6913e-05,0,1218.1,0.0034745,-0.00011727,5.8496e-06,-2.0366e-06,0.7638,0.89189,-0.079014,-0.018108,0.025
72.516,0.022378,-0.00067154,0.00017705,1.6846e-05,0,2308.5,0.0034424,-0.00011338,-2.076e-06,-7.3479e-07,0.44294,0.89241,-0.079528,-0.018063,0.025
42.878,0.019231,-0.00050712,9.9504e-05,1.5981e-05,0,2548.7,0.003441,-0.00010599,-3.5049e-06,-7.2525e-07,0.3957,0.89297,-0.080087,-0.018014,0.025
41.873,0.021223,-0.0012751,0.00026153,1.9029e-05,0,2149.5,0.0034808,-0.0001072,3.7095e-06,-1.394e-06,0.47092,0.89331,-0.080434,-0.017984,0.025
41.173,0.022594,-0.001805,0.00037232,2.1126e-05,0,1874.7,0.0035082,-0.00010804,8.6914e-06,-1.8513e-06,0.52268,0.89355,-0.080671,-0.017963,0.025
42.556,0.023825,-0.0021313,0.00048631,2.4161e-05,0,1609.4,0.0035323,-0.0001064,9.4821e-06,-2.1892e-06,0.60171,0.89415,-0.081265,-0.017911,0.025
44.465,0.025292,-0.002301,0.0005514,2.7481e-05,0,1458.8,0.0035508,-0.00010772,1.0062e-05,-2.3591e-06,0.67376,0.89475,-0.081865,-0.017858,0.025
46.731,0.026644,-0.0024287,0.00059552,3.0812e-05,0,1346.5,0.0035633,-0.00010908,1.0206e-05,-2.4408e-06,0.74262,0.89535,-0.082466,-0.017806,0.025
49.346,0.028057,-0.0025096,0.00065078,3.4089e-05,0,1249.7,0.0035747,-0.00011076,1.0044e-05,-2.5604e-06,0.81101,0.89596,-0.083066,-0.017753,0.025
52.28,0.029347,-0.0024986,0.00073005,3.669e-05,0,1161.5,0.0035924,-0.00011195,9.3149e-06,-2.7507e-06,0.87297,0.89655,-0.08366,-0.017701,0.025
55.194,0.030415,-0.0022508,0.00084455,3.8506e-05,0,1078.5,0.0036226,-0.00011223,7.6862e-06,-3.0371e-06,0.92837,0.89714,-0.084243,-0.01765,0.025
56.783,0.031637,-0.001753,0.00098444,3.9529e-05,0,997.21,0.0036331,-0.00011224,5.2085e-06,-3.3772e-06,0.97845,0.89771,-0.084814,-0.0176,0.025
54.766,0.032988,-0.0015416,0.0010814,3.7857e-05,0,921.09,0.0035723,-0.00011175,2.2672e-06,-3.5445e-06,0.99543,0.89827,-0.085372,-0.017551,0.025
66.199,0.030401,-0.0017354,0.00097393,2.8051e-05,0,1276,0.0035179,-0.00011743,5.1812e-06,-3.6693e-06,0.76433,0.89882,-0.085923,-0.017503,0.025
62.987,0.021642,-0.00066717,0.00066811,1.5953e-05,0,2460.8,0.003462,-0.00011369,-2.5701e-06,-3.368e-06,0.41681,0.89938,-0.086473,-0.017455,0.025
43.861,0.018971,-0.00046002,0.00052312,1.55e-05,0,2692.2,0.0034601,-0.00010735,-3.6076e-06,-2.8883e-06,0.38021,0.89993,-0.087028,-0.017407,0.025
41.904,0.022261,-0.0017042,0.00057407,2.0526e-05,0,1942,0.0035248,-0.00010833,8.1665e-06,-2.8139e-06,0.50628,0.9005,-0.087594,-0.017357,0.025
42.823,0.023457,-0.0020758,0.00061325,2.3403e-05,0,1662,0.0035481,-0.00010641,9.3265e-06,-2.7943e-06,0.58274,0.90108,-0.088172,-0.017307,0.025
44.309,0.024864,-0.0022569,0.00065724,2.6525e-05,0,1506.6,0.0035663,-0.0001076,1.0019e-05,-2.8534e-06,0.6513,0.90167,-0.088761,-0.017255,0.025
44.311,0.024865,-0.0022571,0.0006573,2.6528e-05,0,1506.4,0.0035663,-0.0001076,1.0019e-05,-2.8535e-06,0.65137,0.90167,-0.088762,-0.017255,0.025
46.23,0.026144,-0.0023988,0.0007193,2.965e-05,0,1391.4,0.0035793,-0.00010878,1.0256e-05,-2.9919e-06,0.71656,0.90227,-0.089358,-0.017203,0.025
48.496,0.027499,-0.0024969,0.00079966,3.2911e-05,0,1292.3,0.0035919,-0.00011034,1.025e-05,-3.1883e-06,0.78354,0.90287,-0.089958,-0.01715,0.025
51.034,0.028812,-0.0025211,0.00092298,3.5717e-05,0,1202.8,0.0036067,-0.00011174,9.7723e-06,-3.5086e-06,0.8463,0.90348,-0.090557,-0.017098,0.025
51.567,0.029045,-0.0024887,0.00097557,3.6123e-05,0,1186.5,0.0036108,-0.00011192,9.5016e-06,-3.6551e-06,0.85729,0.9036,-0.090676,-0.017087,0.025
53.692,0.029973,-0.0023598,0.0011849,3.7741e-05,0,1121.7,0.0036275,-0.00011263,8.424e-06,-4.2385e-06,0.90103,0.90407,-0.091152,-0.017046,0.025
55.603,0.031,-0.0019289,0.0015818,3.8922e-05,0,1050.3,0.003643,-0.00011296,5.9008e-06,-5.3535e-06,0.94566,0.90466,-0.091741,-0.016994,0.025
55.158,0.031795,-0.0015084,0.0016292,3.8268e-05,0,1008.4,0.0036186,-0.00011306,3.1631e-06,-5.5164e-06,0.95635,0.90526,-0.092332,-0.016943,0.025
68.886,0.029541,-0.0014558,0.00086698,2.8816e-05,0,1272.8,0.003543,-0.00011363,2.5288e-06,-3.2291e-06,0.77463,0.90591,-0.092981,-0.016886,0.025
69.728,0.029461,-0.0014631,0.00085276,2.8499e-05,0,1282.9,0.0035412,-0.00011381,2.6393e-06,-3.1808e-06,0.76735,0.90593,-0.093001,-0.016884,0.025
64.885,0.021217,-0.00066364,0.00024048,1.6607e-05,0,2497.5,0.0034856,-0.0001105,-2.1619e-06,-1.1837e-06,0.42964,0.90669,-0.093756,-0.016818,0.025
63.99,0.020775,-0.00060297,0.00022667,1.6132e-05,0,2560.7,0.0034842,-0.00011021,-2.5817e-06,-1.1602e-06,0.41434,0.90671,-0.093781,-0.016816,0.025
41.154,0.02,-0.0010618,0.000136,1.7313e-05,0,2399.8,0.0035072,-0.00010725,2.4342e-06,-1.1737e-06,0.42277,0.90737,-0.094434,-0.016759,0.025
41.429,0.022772,-0.0018941,0.00067666,2.2076e-05,0,1829.9,0.0035601,-0.00010796,8.9724e-06,-3.3159e-06,0.5406,0.90797,-0.095035,-0.016706,0.025
43.393,0.0242,-0.0021992,0.00080314,2.5415e-05,0,1586,0.0035833,-0.00010731,9.9081e-06,-3.5782e-06,0.62163,0.90857,-0.095634,-0.016654,0.025
45.539,0.025663,-0.0023634,0.00090665,2.8868e-05,0,1442.2,0.0036008,-0.00010867,1.035e-05,-3.847e-06,0.69454,0.90918,-0.096235,-0.016601,0.025
47.919,0.027038,-0.0024889,0.00097294,3.2357e-05,0,1332.8,0.0036136,-0.00011011,1.0471e-05,-3.9575e-06,0.76498,0.90978,-0.096838,-0.016548,0.025
50.624,0.028453,-0.0025685,0.0010557,3.573e-05,0,1237.8,0.0036252,-0.00011177,1.0283e-05,-4.1291e-06,0.83438,0.91038,-0.097439,-0.016496,0.025
53.622,0.029727,-0.0025489,0.0011642,3.8336e-05,0,1150.8,0.0036439,-0.00011287,9.4837e-06,-4.3717e-06,0.89657,0.91098,-0.098034,-0.016444,0.025
56.57,0.030762,-0.0022884,0.001309,4.0178e-05,0,1068.6,0.0036755,-0.00011299,7.7908e-06,-4.7073e-06,0.95279,0.91157,-0.098617,-0.016393,0.025
58.16,0.031949,-0.0017715,0.0014757,4.121e-05,0,988.17,0.0036862,-0.00011285,5.2492e-06,-5.0753e-06,1.0037,0.91214,-0.099188,-0.016343,0.025
56.116,0.033284,-0.0015389,0.0015835,3.9467e-05,0,912.62,0.003623,-0.00011225,2.2102e-06,-5.2108e-06,1.0212,0.9127,-0.099747,-0.016294,0.025
67.562,0.030683,-0.0017138,0.0014302,2.9383e-05,0,1263.8,0.003568,-0.00011795,4.9755e-06,-5.403e-06,0.78606,0.91325,-0.1003,-0.016246,0.025
64.159,0.021879,-0.00064991,0.0010042,1.6764e-05,0,2433.9,0.0035135,-0.0001143,-2.7505e-06,-5.1039e-06,0.42955,0.91381,-0.10085,-0.016198,0.025
44.877,0.019197,-0.00047684,0.0008326,1.617e-05,0,2661.7,0.0035133,-0.00010796,-3.5018e-06,-4.6139e-06,0.39055,0.91436,-0.1014,-0.016149,0.025
43.073,0.022526,-0.001754,0.00096265,2.1468e-05,0,1920,0.0035804,-0.00010895,8.4771e-06,-4.6856e-06,0.52074,0.91493,-0.10197,-0.016099,0.025
44.127,0.023755,-0.0021315,0.0010559,2.4548e-05,0,1643.2,0.0036056,-0.00010714,9.6327e-06,-4.769e-06,0.60022,0.91551,-0.10255,-0.016049,0.025
45.732,0.025192,-0.0023154,0.0011429,2.7879e-05,0,1489.9,0.0036256,-0.00010841,1.0327e-05,-4.9116e-06,0.67148,0.9161,-0.10313,-0.015997,0.025
47.737,0.026508,-0.0024531,0.0012372,3.1231e-05,0,1376.2,0.0036399,-0.00010969,1.0523e-05,-5.0962e-06,0.73951,0.9167,-0.10373,-0.015945,0.025
50.063,0.027887,-0.0025398,0.0013366,3.4525e-05,0,1278.9,0.0036533,-0.00011134,1.0413e-05,-5.2894e-06,0.80679,0.9173,-0.10433,-0.015893,0.025
52.701,0.02917,-0.0025349,0.0014645,3.7147e-05,0,1190.3,0.003671,-0.00011261,9.7314e-06,-5.5547e-06,0.86767,0.9179,-0.10493,-0.01584,0.025
55.448,0.030237,-0.0022995,0.0017148,3.8996e-05,0,1109,0.0036984,-0.00011311,8.1189e-06,-6.1901e-06,0.9212,0.9185,-0.10552,-0.015789,0.025
57.153,0.031285,-0.001779,0.0021232,3.9951e-05,0,1034.5,0.0037094,-0.00011315,5.3465e-06,-7.3168e-06,0.96556,0.91908,-0.10611,-0.015737,0.025
56.098,0.032041,-0.0014105,0.0022787,3.8219e-05,0,982.9,0.0036596,-0.00011233,1.695e-06,-7.7654e-06,0.96846,0.91966,-0.10668,-0.015687,0.025
73.865,0.028931,-0.0014354,0.0016669,2.7583e-05,0,1372.3,0.0036141,-0.00011571,3.5049e-06,-6.5969e-06,0.73024,0.92022,-0.10724,-0.015638,0.025
71.982,0.020253,-0.00040493,0.00095644,1.4526e-05,0,2709.4,0.0035582,-0.00011017,-5.092e-06,-5.0792e-06,0.38427,0.92073,-0.10775,-0.015594,0.025
46.259,0.017683,-0.00037831,0.00059836,1.3717e-05,0,3056,0.0035409,-0.00010567,-4.6874e-06,-3.5912e-06,0.33774,0.92124,-0.10825,-0.01555,0.025
40.854,0.021085,-0.0016353,0.00081633,1.9147e-05,0,2185.3,0.0036023,-0.00010835,8.359e-06,-4.3662e-06,0.46361,0.92181,-0.10882,-0.0155,0.025
42.471,0.022852,-0.00201,0.0013129,2.2976e-05,0,1764.5,0.0036375,-0.00010673,9.3957e-06,-6.2165e-06,0.56111,0.9224,-0.10941,-0.015448,0.025
44.578,0.024421,-0.0022541,0.0014583,2.6504e-05,0,1558.8,0.0036615,-0.00010742,1.0286e-05,-6.4142e-06,0.64023,0.923,-0.11,-0.015396,0.025
46.83,0.025796,-0.0024038,0.0016062,2.9943e-05,0,1425.5,0.0036796,-0.0001086,1.0527e-05,-6.7591e-06,0.71148,0.9236,-0.11061,-0.015344,0.025
49.316,0.027171,-0.0025201,0.0017339,3.3557e-05,0,1319.2,0.0036941,-0.00011009,1.0615e-05,-7.0018e-06,0.78307,0.92421,-0.11121,-0.015291,0.025
52.143,0.028584,-0.0025915,0.0018929,3.7043e-05,0,1225.7,0.0037066,-0.00011174,1.037e-05,-7.349e-06,0.8538,0.92481,-0.11181,-0.015238,0.025
55.256,0.029871,-0.0025666,0.0020754,3.9747e-05,0,1140.4,0.003725,-0.00011289,9.5448e-06,-7.7407e-06,0.91718,0.92541,-0.11241,-0.015186,0.025
58.34,0.030928,-0.0023096,0.0022626,4.1708e-05,0,1059,0.0037564,-0.00011307,7.8409e-06,-8.0983e-06,0.97526,0.92599,-0.11299,-0.015135,0.025
60.031,0.032125,-0.0018006,0.0024242,4.2842e-05,0,978.34,0.0037679,-0.00011289,5.3209e-06,-8.3193e-06,1.0287,0.92657,-0.11356,-0.015085,0.025
58.634,0.033057,-0.0016286,0.002467,4.1643e-05,0,925.37,0.0037251,-0.00011245,3.1732e-06,-8.2248e-06,1.0425,0.92695,-0.11394,-0.015052,0.025
58.014,0.033472,-0.0015521,0.002486,4.1111e-05,0,901.82,0.003706,-0.00011225,2.2186e-06,-8.1829e-06,1.0487,0.92712,-0.11411,-0.015037,0.025
69.536,0.030875,-0.0016909,0.0021869,3.0814e-05,0,1247.4,0.0036557,-0.00011794,4.7447e-06,-8.2249e-06,0.81029,0.92767,-0.11466,-0.014989,0.025
66.58,0.024117,-0.00088877,0.0016405,2.0681e-05,0,2138.1,0.0036201,-0.00011543,-9.9367e-07,-7.6395e-06,0.5281,0.9281,-0.11508,-0.014952,0.025
65.693,0.022088,-0.0006479,0.0014765,1.7638e-05,0,2405.6,0.0036094,-0.00011468,-2.7169e-06,-7.4641e-06,0.44337,0.92822,-0.11521,-0.014941,0.025
45.961,0.019405,-0.00053583,0.0012201,1.6808e-05,0,2633.4,0.0036148,-0.00010851,-3.0002e-06,-6.7722e-06,0.4003,0.92878,-0.11576,-0.014892,0.025
44.241,0.022746,-0.0018137,0.0015008,2.2388e-05,0,1901.6,0.0036849,-0.00010949,8.872e-06,-7.2845e-06,0.53436,0.92935,-0.11633,-0.014843,0.025
45.457,0.024024,-0.0021795,0.0017027,2.572e-05,0,1628.2,0.0037131,-0.00010786,9.8906e-06,-7.6484e-06,0.61727,0.92993,-0.11691,-0.014792,0.025
47.269,0.025502,-0.0023615,0.0018675,2.9305e-05,0,1475.2,0.0037361,-0.00010919,1.0519e-05,-7.9761e-06,0.6919,0.93053,-0.1175,-0.01474,0.025
49.462,0.026843,-0.0024919,0.0020225,3.2879e-05,0,1362.7,0.0037529,-0.00011053,1.0661e-05,-8.2861e-06,0.76258,0.93113,-0.1181,-0.014688,0.025
51.988,0.028238,-0.0025699,0.0021711,3.6326e-05,0,1266.3,0.0037679,-0.00011219,1.0485e-05,-8.5586e-06,0.83174,0.93173,-0.1187,-0.014635,0.025
54.784,0.02952,-0.0025514,0.0023247,3.9087e-05,0,1177.8,0.0037878,-0.00011338,9.68e-06,-8.8142e-06,0.89486,0.93233,-0.1193,-0.014583,0.025
57.665,0.030555,-0.0022957,0.0025307,4.112e-05,0,1095,0.0038199,-0.00011359,7.9616e-06,-9.209e-06,0.9522,0.93292,-0.11989,-0.014532,0.025
59.553,0.031662,-0.001766,0.0028145,4.2319e-05,0,1014.8,0.0038337,-0.00011336,5.3319e-06,-9.8265e-06,1.0037,0.9335,-0.12047,-0.014481,0.025
58.501,0.032826,-0.0014656,0.0029637,4.0799e-05,0,941.64,0.0037759,-0.00011253,2.0034e-06,-1.0013e-05,1.0224,0.93407,-0.12103,-0.014432,0.025
71.53,0.030104,-0.0015815,0.0025204,3.0171e-05,0,1310.5,0.0037273,-0.00011782,4.2029e-06,-9.7922e-06,0.78247,0.93462,-0.12158,-0.014384,0.025
